ID,CMS Title,Content Type,Parsed Show,Episode,Data Source,NEW: SEO Title,NEW: SEO Description,NEW: SEO Heading,NEW: SEO Tags,CURRENT: Description,NEW: Description,CURRENT: Long Desc,NEW: Long Desc,CURRENT: Keywords,NEW: Keywords,CURRENT: Tags,NEW: Content+Personalization Tags,CURRENT: Rating,NEW: Rating
1895,VURT_LoveMeSomeMore_EP25_9x16 - v1,MICRO_EPISODES,Love me Some More,25,spreadsheet,Love me Some More Ep 25 | VURT - Watch Free,Watch Love me Some More Episode 25 free on VURT. A glamourous couple known for their ravishing words and local influence face personal turmoil when secrets w...,Love me Some More Episode 25,"love me some more, VURT, free streaming, vertical drama, mobile entertainment, drama, romance, uche montana",,A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),"love me some more, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, romance, black cinema, love me some more, micro-series, vertical, free streaming, mobile-first",(empty),MA
1896,VURT_LoveMeSomeMore_EP26_9x16 - v1,MICRO_EPISODES,Love me Some More,26,spreadsheet,Love me Some More Ep 26 | VURT - Watch Free,Watch Love me Some More Episode 26 free on VURT. A glamourous couple known for their ravishing words and local influence face personal turmoil when secrets w...,Love me Some More Episode 26,"love me some more, VURT, free streaming, vertical drama, mobile entertainment, drama, romance, uche montana",,A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),"love me some more, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, romance, black cinema, love me some more, micro-series, vertical, free streaming, mobile-first",(empty),MA
1897,VURT_LoveMeSomeMore_EP27_9x16 - v1,MICRO_EPISODES,Love me Some More,27,spreadsheet,Love me Some More Ep 27 | VURT - Watch Free,Watch Love me Some More Episode 27 free on VURT. A glamourous couple known for their ravishing words and local influence face personal turmoil when secrets w...,Love me Some More Episode 27,"love me some more, VURT, free streaming, vertical drama, mobile entertainment, drama, romance, uche montana",,A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),"love me some more, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, romance, black cinema, love me some more, micro-series, vertical, free streaming, mobile-first",(empty),MA
1898,VURT_LoveMeSomeMore_EP28_9x16 - v1,MICRO_EPISODES,Love me Some More,28,spreadsheet,Love me Some More Ep 28 | VURT - Watch Free,Watch Love me Some More Episode 28 free on VURT. A glamourous couple known for their ravishing words and local influence face personal turmoil when secrets w...,Love me Some More Episode 28,"love me some more, VURT, free streaming, vertical drama, mobile entertainment, drama, romance, uche montana",,A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),"love me some more, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, romance, black cinema, love me some more, micro-series, vertical, free streaming, mobile-first",(empty),MA
1899,VURT_LoveMeSomeMore_EP29_9x16 - v1,MICRO_EPISODES,Love me Some More,29,spreadsheet,Love me Some More Ep 29 | VURT - Watch Free,Watch Love me Some More Episode 29 free on VURT. A glamourous couple known for their ravishing words and local influence face personal turmoil when secrets w...,Love me Some More Episode 29,"love me some more, VURT, free streaming, vertical drama, mobile entertainment, drama, romance, uche montana",,A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),"love me some more, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, romance, black cinema, love me some more, micro-series, vertical, free streaming, mobile-first",(empty),MA
1901,VURT_LoveMeSomeMore_EP30_9x16 - v1,MICRO_EPISODES,Love me Some More,30,spreadsheet,Love me Some More Ep 30 | VURT - Watch Free,Watch Love me Some More Episode 30 free on VURT. A glamourous couple known for their ravishing words and local influence face personal turmoil when secrets w...,Love me Some More Episode 30,"love me some more, VURT, free streaming, vertical drama, mobile entertainment, drama, romance, uche montana",,A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),"love me some more, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, romance, black cinema, love me some more, micro-series, vertical, free streaming, mobile-first",(empty),MA
1900,VURT_LoveMeSomeMore_EP31_9x16 - v1,MICRO_EPISODES,Love me Some More,31,spreadsheet,Love me Some More Ep 31 | VURT - Watch Free,Watch Love me Some More Episode 31 free on VURT. A glamourous couple known for their ravishing words and local influence face personal turmoil when secrets w...,Love me Some More Episode 31,"love me some more, VURT, free streaming, vertical drama, mobile entertainment, drama, romance, uche montana",,A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),A glamourous couple known for their ravishing words and local influence face personal turmoil when s,(empty),"love me some more, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, romance, black cinema, love me some more, micro-series, vertical, free streaming, mobile-first",(empty),MA
1904,Love Regardless-16x9.jpg,16x9,Love Regardless-16x9.jpg,,generated,Love Regardless-16x9.jpg | VURT - Watch Free,Watch Love Regardless-16x9.jpg free on VURT. Vertical micro-drama for your phone.,Love Regardless-16x9.jpg,"love regardless-16x9.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Love Regardless-16x9.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"love regardless-16x9.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"love regardless-16x9.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
1905,Love Regardless,MICRO_SERIES,Love Regardless,,spreadsheet,Love Regardless | VURT - Watch Free,"Watch Love Regardless free on VURT. Wale and Emem, a loving couple, return to Nigeria after being deported for an alleged crime.",Love Regardless,"love regardless, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, blessing akakam","Wale and Emem, a loving couple, return to Nigeria after being deported for an alleged crime.",(keep existing),(empty),"Wale and Emem, a loving couple, return to Nigeria after being deported for an alleged crime. Directe",(empty),"love regardless, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, love regardless, micro-series, vertical, free streaming, mobile-first",(empty),MA
1906,thumbnail_img0.png,1x1,Thumbnail Img0.png,,generated,Thumbnail Img0.png | VURT - Watch Free,Watch Thumbnail Img0.png free on VURT. Vertical micro-drama for your phone.,Thumbnail Img0.png,"thumbnail img0.png, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Thumbnail Img0.png on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"thumbnail img0.png, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"thumbnail img0.png, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
1907,thumbnail_img2.png,9x16,Thumbnail Img2.png,,generated,Thumbnail Img2.png | VURT - Watch Free,Watch Thumbnail Img2.png free on VURT. Vertical micro-drama for your phone.,Thumbnail Img2.png,"thumbnail img2.png, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Thumbnail Img2.png on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"thumbnail img2.png, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"thumbnail img2.png, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
1908,Love Regardless,MICRO_SEASON,Love Regardless,,spreadsheet,Love Regardless Season 1 | VURT,"Watch Love Regardless free on VURT. Wale and Emem, a loving couple, return to Nigeria after being deported for an alleged crime.",Love Regardless Season 1,"love regardless, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, blessing akakam",,"Wale and Emem, a loving couple, return to Nigeria after being deported for an alleged crime.",(empty),"Wale and Emem, a loving couple, return to Nigeria after being deported for an alleged crime. Directe",(empty),"love regardless, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, love regardless, micro-series, vertical, free streaming, mobile-first",(empty),MA
1914,,16x9,,,generated,Untitled | VURT - Watch Free,Watch Untitled free on VURT. Vertical micro-drama for your phone.,Untitled,"untitled, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Untitled on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"untitled, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"untitled, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
1915,,16x9,,,generated,Untitled | VURT - Watch Free,Watch Untitled free on VURT. Vertical micro-drama for your phone.,Untitled,"untitled, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Untitled on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"untitled, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"untitled, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
